,BTC,ETH,BNB,XRP,HEX,ADA,DOGE,SOL,date
218,16068.138671875,460.14984130859375,27.936201095581055,0.268341988325119,0.008710999973118305,0.10420200228691101,0.0027729999274015427,1.9170160293579102,2020-11-14
219,15955.587890625,447.55908203125,27.621030807495117,0.2696419954299927,0.00878200028091669,0.10053099691867828,0.0027749999426305294,2.04323410987854,2020-11-15
220,16716.111328125,459.9403076171875,28.064109802246094,0.2855199873447418,0.008944000117480755,0.10400799661874771,0.0028860000893473625,2.255354881286621,2020-11-16
221,17645.40625,480.3600769042969,28.530580520629883,0.30240800976753235,0.007189999800175428,0.1096000000834465,0.0029360000044107437,2.202181100845337,2020-11-17
222,17804.005859375,479.48406982421875,28.076162338256836,0.29422199726104736,0.007034000009298325,0.10640300065279007,0.0029090000316500664,2.1150290966033936,2020-11-18
223,17817.08984375,471.63043212890625,28.094104766845703,0.30376601219177246,0.00519599998369813,0.10586600005626678,0.002911000046879053,2.0767691135406494,2020-11-19
224,18621.314453125,509.74456787109375,28.891996383666992,0.32806798815727234,0.003593999892473221,0.11822599917650223,0.002983999904245138,2.0953919887542725,2020-11-20
225,18642.232421875,549.4866333007812,30.39129066467285,0.4583440124988556,0.004428999964147806,0.1329450011253357,0.0035069999285042286,2.382205009460449,2020-11-21
226,18370.001953125,558.068115234375,29.925071716308594,0.44369998574256897,0.004145999904721975,0.14475999772548676,0.0033289999701082706,2.1448450088500977,2020-11-22
227,18364.12109375,608.4540405273438,30.965368270874023,0.6139799952507019,0.0042039998807013035,0.15351000428199768,0.003648000070825219,2.276376962661743,2020-11-23
228,19107.46484375,603.8977661132812,33.80315017700195,0.6921030282974243,0.003469000104814768,0.1663230061531067,0.0042039998807013035,2.2679669857025146,2020-11-24
229,18732.12109375,570.6866455078125,31.342960357666016,0.6354830265045166,0.0032220000866800547,0.1551620066165924,0.0037269999738782644,2.270034074783325,2020-11-25
230,17150.623046875,518.8011474609375,28.20491600036621,0.5330190062522888,0.0032689999788999557,0.13828100264072418,0.0032500000670552254,1.9030369520187378,2020-11-26
231,17108.40234375,517.4937133789062,28.475187301635742,0.5592679977416992,0.003323999932035804,0.1410280019044876,0.003275000024586916,1.8579490184783936,2020-11-27
232,17717.4140625,538.2297973632812,29.143911361694336,0.6256219744682312,0.004294999875128269,0.16479100286960602,0.0034050000831484795,1.8889349699020386,2020-11-28
233,18177.484375,575.758056640625,30.117603302001953,0.6062459945678711,0.004329000134021044,0.16663900017738342,0.003447999944910407,1.915155053138733,2020-11-29
234,19625.8359375,614.842529296875,31.392786026000977,0.6643369793891907,0.004528000019490719,0.1713079959154129,0.0035510000307112932,1.9668910503387451,2020-11-30
235,18802.998046875,587.3241577148438,30.10830307006836,0.6129230260848999,0.00456500006839633,0.15598300099372864,0.003335000015795231,1.976307988166809,2020-12-01
236,19201.091796875,598.3523559570312,30.297361373901367,0.6298930048942566,0.00430600019171834,0.1585569977760315,0.0033740000799298286,2.115401029586792,2020-12-02
237,19445.3984375,616.708740234375,30.704429626464844,0.6314830183982849,0.004189999774098396,0.16421200335025787,0.0034280000254511833,2.1003708839416504,2020-12-03
238,18699.765625,569.3541870117188,29.072208404541016,0.5572620034217834,0.003727999981492758,0.14824099838733673,0.00329799996688962,1.8559529781341553,2020-12-04
239,19154.23046875,596.595458984375,29.729488372802734,0.5844209790229797,0.003725999966263771,0.1596679985523224,0.0033970000222325325,1.9787739515304565,2020-12-05
240,19345.12109375,601.9089965820312,29.540803909301758,0.6198509931564331,0.0033939999993890524,0.1588670015335083,0.003387999953702092,1.8542490005493164,2020-12-06
241,19191.630859375,591.8433837890625,29.378135681152344,0.6089339852333069,0.003504999913275242,0.1541299968957901,0.0033420000690966845,1.8311729431152344,2020-12-07
242,18321.14453125,554.8277587890625,27.636306762695312,0.5588359832763672,0.0032659999560564756,0.1409280002117157,0.0031789999920874834,1.6653519868850708,2020-12-08
243,18553.916015625,573.4791259765625,28.129304885864258,0.5835899710655212,0.0037040000315755606,0.1481650024652481,0.0031580000650137663,1.6623040437698364,2020-12-09
244,18264.9921875,559.6785278320312,27.696189880371094,0.572953999042511,0.003955000080168247,0.14199399948120117,0.0031049998942762613,1.5741510391235352,2020-12-10
245,18058.904296875,545.79736328125,27.361003875732422,0.5464829802513123,0.0039519998244941235,0.13944900035858154,0.0030789999291300774,1.4445849657058716,2020-12-11
246,18803.65625,568.5673217773438,28.164451599121094,0.506401002407074,0.004608000162988901,0.14445999264717102,0.003163000103086233,1.4909119606018066,2020-12-12
247,19142.3828125,589.6632080078125,29.10169219970703,0.51146399974823,0.00482900021597743,0.15396399796009064,0.0032560001127421856,1.5654560327529907,2020-12-13
248,19246.64453125,586.0111694335938,30.029577255249023,0.49771198630332947,0.004422000143676996,0.15799200534820557,0.0032309999223798513,1.5916459560394287,2020-12-14
249,19417.076171875,589.3555908203125,29.547283172607422,0.46970999240875244,0.004513000138103962,0.15430499613285065,0.0032059999648481607,1.7606710195541382,2020-12-15
250,21310.59765625,636.1818237304688,30.49019432067871,0.5686280131340027,0.00482399994507432,0.1675889939069748,0.003415999934077263,1.7835979461669922,2020-12-16
251,22805.162109375,642.8689575195312,30.184133529663086,0.5766770243644714,0.005741000175476074,0.16348299384117126,0.0037299999967217445,1.6786340475082397,2020-12-17
252,23137.9609375,654.8119506835938,30.9383602142334,0.5842800140380859,0.005665000062435865,0.16498799622058868,0.0038580000400543213,1.698799967765808,2020-12-18
253,23869.83203125,659.2979125976562,33.296356201171875,0.5791630148887634,0.005543000064790249,0.1647139936685562,0.003926999866962433,1.6686509847640991,2020-12-19
254,23477.294921875,638.2908325195312,34.16029739379883,0.5560579895973206,0.005322999786585569,0.1619880050420761,0.004625000059604645,1.5635759830474854,2020-12-20
255,22803.08203125,609.81787109375,32.269527435302734,0.5169439911842346,0.005545999854803085,0.15265600383281708,0.004786999896168709,1.5419150590896606,2020-12-21
256,23783.029296875,634.8541870117188,33.482948303222656,0.4484480023384094,0.005400999914854765,0.15617899596691132,0.0045079998672008514,1.4902859926223755,2020-12-22
257,23241.345703125,583.714599609375,31.097898483276367,0.25860199332237244,0.005154000129550695,0.13639399409294128,0.003768000053241849,1.2056920528411865,2020-12-23
258,23735.94921875,611.607177734375,32.50059127807617,0.33781901001930237,0.005754999816417694,0.15288299322128296,0.004569999873638153,1.3624080419540405,2020-12-24
259,24664.791015625,626.4107055664062,33.164974212646484,0.3180910050868988,0.006680999882519245,0.15756399929523468,0.0045819999650120735,1.445402979850769,2020-12-25
260,26437.037109375,635.8358154296875,33.47713851928711,0.29471299052238464,0.006438000127673149,0.15782399475574493,0.004494000226259232,1.3242379426956177,2020-12-26
261,26272.294921875,682.642333984375,33.51184844970703,0.28303900361061096,0.006752000190317631,0.15442200005054474,0.004548000171780586,1.3030420541763306,2020-12-27
262,27084.80859375,730.3973388671875,35.84455871582031,0.2479580044746399,0.008624999783933163,0.17673499882221222,0.004592000041157007,1.515684962272644,2020-12-28
263,27362.4375,731.5201416015625,38.95283126831055,0.22096200287342072,0.008940000087022781,0.19216400384902954,0.004486000165343285,1.6743450164794922,2020-12-29
264,28840.953125,751.6189575195312,38.13629913330078,0.21182799339294434,0.009162000380456448,0.18403999507427216,0.004635999910533428,1.5354570150375366,2020-12-30
265,29001.720703125,737.8034057617188,37.376033782958984,0.2198459953069687,0.01434400025755167,0.18139700591564178,0.004681999795138836,1.5108979940414429,2020-12-31
266,29374.15234375,730.3675537109375,37.90501022338867,0.23744399845600128,0.01331700012087822,0.17534999549388885,0.005685000214725733,1.8420840501785278,2021-01-01
267,32127.267578125,774.5349731445312,38.24159240722656,0.2216549962759018,0.011800999753177166,0.17742300033569336,0.010614999569952488,1.7992750406265259,2021-01-02
268,32782.0234375,975.5076904296875,41.14897918701172,0.2258480042219162,0.011990999802947044,0.20499500632286072,0.009770999662578106,2.1617519855499268,2021-01-03
269,31971.9140625,1040.2330322265625,40.926353454589844,0.23667700588703156,0.012695999816060066,0.2247619926929474,0.009766999632120132,2.4850969314575195,2021-01-04
270,33992.4296875,1100.006103515625,41.73460006713867,0.22675000131130219,0.012564999982714653,0.25831401348114014,0.009920000098645687,2.157217025756836,2021-01-05
271,36824.36328125,1207.1121826171875,42.16595458984375,0.2508949935436249,0.012520999647676945,0.3318980038166046,0.010464999824762344,1.929216980934143,2021-01-06
